Visit_ID,Pet_ID,Pet_Name,Species,Breed,Gender,Age_Years,Neutered,Owner_Name,Owner_City,Clinic,Vet_Name,Visit_Date,Visit_Type,Diagnosis,Medication_Prescribed,Consultation_Fee,Medicine_Cost,Total_Bill,Discount_Pct,Net_Bill,Payment_Method,Insurance_Claimed,Follow_Up_Required,Follow_Up_Date,Visit_Duration_Mins,Satisfaction_Score
VIS-003243,PET-02865,Rocky,Turtle,Box Turtle,Female,4.8,Yes,Owner_8695,Mumbai,PawCare Clinic Delhi,Dr. Arjun Patel,2023-07-30,Vaccination,Digestive Issues,Yes,920.15,1210.95,2131.1,0,2131.1,Debit Card,No,No,,13,5
VIS-003244,PET-01127,Simba,Dog,German Shepherd,Female,4.7,No,Owner_3258,Bangalore,CityVet Kolkata,Dr. Kabir Joshi,2023-07-30,Dental Cleaning,Cancer,Yes,1390.71,185.58,1576.29,5,1497.48,UPI,No,Yes,2023-08-14,81,5
VIS-003245,PET-02908,Kitty,Dog,Golden Retriever,Female,17.8,No,Owner_3210,Mumbai,PetMed Hyderabad,Dr. Sneha Rao,2023-07-30,Routine Checkup,Healthy,No,585.36,638.75,1224.11,5,1162.9,Insurance,No,No,,112,5
VIS-003246,PET-00354,Tiger,Rabbit,Mini Rex,Female,4.0,No,Owner_6544,Delhi,VetPlus Mumbai,Dr. Sneha Rao,2023-07-30,Vaccination,Digestive Issues,Yes,795.3,122.42,917.72,10,825.95,Credit Card,No,No,,50,4
VIS-003247,PET-02015,Max,Dog,Bulldog,Male,0.1,Yes,Owner_5949,Pune,HealPet Bangalore,Dr. Kabir Joshi,2023-07-31,Emergency,Dental Disease,No,3050.02,338.75,3388.77,0,3388.77,Debit Card,No,Yes,2023-08-21,95,5
VIS-003248,PET-00877,Milo,Cat,Maine Coon,Female,4.5,Yes,Owner_5809,Pune,PetMed Hyderabad,Dr. Priya Sharma,2023-07-31,Vaccination,Digestive Issues,No,1209.32,1167.55,2376.87,10,2139.18,Debit Card,No,No,,62,4
VIS-003249,PET-02176,Max,Turtle,Painted Turtle,Male,4.0,No,Owner_1451,Mumbai,CityVet Kolkata,Dr. Priya Sharma,2023-07-31,Vaccination,Respiratory Infection,No,1059.29,1782.2,2841.49,15,2415.27,Insurance,Yes,Yes,2023-08-28,29,4
VIS-003250,PET-00844,Buddy,Cat,Siamese,Female,5.2,Yes,Owner_7543,Chennai,HealPet Bangalore,Dr. Priya Sharma,2023-07-31,Grooming,Skin Infection,Yes,617.13,1466.95,2084.08,0,2084.08,Insurance,Yes,No,,66,3
VIS-003251,PET-01979,Simba,Cat,Bengal,Female,14.7,Yes,Owner_8091,Hyderabad,CityVet Kolkata,Dr. Arjun Patel,2023-07-31,Dental Cleaning,Ear Infection,Yes,1741.64,479.24,2220.88,5,2109.84,Debit Card,No,Yes,2023-08-16,50,5
VIS-003252,PET-01263,Charlie,Hamster,Roborovski,Male,5.3,No,Owner_7174,Delhi,PawCare Clinic Delhi,Dr. Sneha Rao,2023-07-31,Grooming,Eye Infection,Yes,979.09,1317.73,2296.82,0,2296.82,Insurance,No,Yes,2023-08-27,25,5
VIS-003253,PET-01487,Daisy,Cat,British Shorthair,Female,20.0,Yes,Owner_9669,Delhi,CityVet Kolkata,Dr. Rahul Mehta,2023-08-01,Dental Cleaning,Dental Disease,No,3750.28,1207.11,4957.39,0,4957.39,Credit Card,No,Yes,2023-08-17,91,5
VIS-003254,PET-01283,Coco,Fish,Betta,Female,6.2,No,Owner_1982,Bangalore,HealPet Bangalore,Dr. Rahul Mehta,2023-08-01,Vaccination,Fracture,Yes,851.7,1957.73,2809.43,0,2809.43,Cash,Yes,Yes,2023-08-14,119,4
VIS-003255,PET-02993,Bruno,Dog,Pomeranian,Female,15.6,Yes,Owner_6292,Hyderabad,PetMed Hyderabad,Dr. Rahul Mehta,2023-08-01,Dental Cleaning,Obesity,No,2756.32,629.23,3385.55,0,3385.55,Insurance,No,No,,47,4
VIS-003256,PET-01503,Simba,Turtle,Painted Turtle,Female,2.3,No,Owner_2833,Bangalore,CityVet Kolkata,Dr. Ananya Singh,2023-08-01,Grooming,Parasites,Yes,576.57,1161.56,1738.13,10,1564.32,Debit Card,No,No,,101,5
VIS-003257,PET-00628,Bella,Rabbit,Mini Rex,Male,1.1,Yes,Owner_9573,Chennai,AnimalCare Chennai,Dr. Sneha Rao,2023-08-01,Vaccination,Obesity,Yes,965.18,35.01,1000.19,0,1000.19,Cash,Yes,Yes,2023-08-14,113,5
VIS-003258,PET-02261,Ruby,Cat,Bengal,Male,3.2,No,Owner_1222,Bangalore,AnimalCare Chennai,Dr. Rahul Mehta,2023-08-02,Emergency,Parasites,No,7804.41,703.2,8507.61,0,8507.61,UPI,Yes,No,,96,2
VIS-003259,PET-01759,Luna,Cat,Siamese,Male,8.8,Yes,Owner_3526,Mumbai,PawCare Clinic Delhi,Dr. Kabir Joshi,2023-08-02,Grooming,Allergy,Yes,644.13,596.34,1240.47,0,1240.47,Debit Card,No,Yes,2023-08-10,44,5
VIS-003260,PET-01403,Bruno,Cat,British Shorthair,Female,7.9,No,Owner_5200,Pune,PawCare Clinic Delhi,Dr. Sneha Rao,2023-08-02,Surgery,Respiratory Infection,Yes,10259.2,551.51,10810.71,0,10810.71,Debit Card,No,Yes,2023-08-15,44,5
VIS-003261,PET-00794,Ruby,Fish,Guppy,Female,4.4,Yes,Owner_3732,Hyderabad,PetMed Hyderabad,Dr. Priya Sharma,2023-08-02,Vaccination,Skin Infection,No,1041.96,435.32,1477.28,0,1477.28,Cash,No,No,,47,2
VIS-003262,PET-01881,Buddy,Dog,Pomeranian,Female,2.1,No,Owner_9477,Hyderabad,CityVet Kolkata,Dr. Rahul Mehta,2023-08-02,Emergency,Respiratory Infection,No,2434.56,1838.24,4272.8,0,4272.8,Debit Card,No,Yes,2023-08-28,63,5
VIS-003263,PET-00487,Bella,Cat,Ragdoll,Female,1.3,Yes,Owner_2279,Hyderabad,PetMed Hyderabad,Dr. Kabir Joshi,2023-08-02,Follow-up,Fracture,Yes,247.47,388.79,636.26,0,636.26,UPI,No,Yes,2023-08-17,104,4
VIS-003264,PET-00116,Kitty,Hamster,Roborovski,Male,0.1,No,Owner_4352,Kolkata,AnimalCare Chennai,Dr. Rahul Mehta,2023-08-02,Grooming,Parasites,Yes,731.38,1341.21,2072.59,15,1761.7,Debit Card,No,No,,107,5
VIS-003265,PET-01951,Max,Dog,Golden Retriever,Female,2.2,Yes,Owner_3937,Mumbai,PawCare Clinic Delhi,Dr. Arjun Patel,2023-08-02,Routine Checkup,Diabetes,Yes,373.87,850.31,1224.18,0,1224.18,UPI,Yes,No,,77,4
VIS-003266,PET-00995,Luna,Bird,Parrot,Female,2.8,No,Owner_6106,Bangalore,CityVet Kolkata,Dr. Rahul Mehta,2023-08-02,Grooming,Eye Infection,No,837.02,723.03,1560.05,0,1560.05,Credit Card,Yes,Yes,2023-08-09,85,5
VIS-003267,PET-00284,Tiger,Turtle,Painted Turtle,Male,16.1,Yes,Owner_9719,Mumbai,PawCare Clinic Delhi,Dr. Sneha Rao,2023-08-03,Routine Checkup,Healthy,No,596.59,1361.17,1957.76,0,1957.76,Debit Card,Yes,No,,30,5
VIS-003268,PET-00404,Bella,Cat,Persian,Male,3.4,No,Owner_8060,Chennai,CityVet Kolkata,Dr. Rahul Mehta,2023-08-03,Dental Cleaning,Cancer,No,2875.48,1106.88,3982.36,15,3385.01,Debit Card,No,Yes,2023-08-22,68,4
VIS-003269,PET-01816,Tiger,Guinea Pig,American,Female,3.5,Yes,Owner_8283,Pune,CityVet Kolkata,Dr. Kabir Joshi,2023-08-03,Emergency,Healthy,Yes,10853.28,1257.35,12110.63,5,11505.1,Debit Card,No,No,,75,3
VIS-003270,PET-01896,Rocky,Dog,Labrador,Male,2.5,Yes,Owner_6801,Hyderabad,AnimalCare Chennai,Dr. Priya Sharma,2023-08-03,Emergency,Allergy,No,8082.16,1522.13,9604.29,10,8643.86,Cash,No,Yes,2023-08-24,34,5
VIS-003271,PET-00579,Leo,Dog,Golden Retriever,Female,0.1,No,Owner_3234,Mumbai,CityVet Kolkata,Dr. Priya Sharma,2023-08-03,Dental Cleaning,Diabetes,Yes,3314.61,1087.19,4401.8,0,4401.8,Credit Card,No,Yes,2023-08-13,87,4
VIS-003272,PET-02546,Bruno,Cat,Maine Coon,Male,1.4,No,Owner_8425,Jaipur,AnimalCare Chennai,Dr. Sneha Rao,2023-08-04,Dental Cleaning,Eye Infection,Yes,1346.32,439.66,1785.98,0,1785.98,Credit Card,No,No,,101,4
VIS-003273,PET-01950,Ruby,Cat,British Shorthair,Female,4.3,No,Owner_8096,Kolkata,PetMed Hyderabad,Dr. Rahul Mehta,2023-08-04,Vaccination,Healthy,Yes,1372.96,1910.13,3283.09,15,2790.63,Cash,No,No,,28,3
VIS-003274,PET-01448,Bruno,Bird,Parrot,Female,4.9,No,Owner_8655,Delhi,VetPlus Mumbai,Dr. Kabir Joshi,2023-08-04,Follow-up,Cancer,Yes,571.88,986.29,1558.17,15,1324.44,Debit Card,No,No,,75,3
VIS-003275,PET-00538,Max,Cat,Siamese,Female,12.0,No,Owner_6055,Pune,HealPet Bangalore,Dr. Ananya Singh,2023-08-04,Routine Checkup,Digestive Issues,No,595.67,1862.52,2458.19,0,2458.19,UPI,No,Yes,2023-08-20,68,3
VIS-003276,PET-00723,Charlie,Dog,Labrador,Female,2.6,No,Owner_6752,Delhi,HealPet Bangalore,Dr. Ananya Singh,2023-08-04,Routine Checkup,Respiratory Infection,Yes,713.81,590.33,1304.14,0,1304.14,UPI,Yes,No,,26,3
VIS-003277,PET-00997,Milo,Dog,Labrador,Female,4.7,No,Owner_5355,Pune,VetPlus Mumbai,Dr. Ananya Singh,2023-08-04,Emergency,Parasites,No,7500.11,840.96,8341.07,0,8341.07,UPI,No,No,,117,5
VIS-003278,PET-02919,Simba,Dog,Poodle,Male,6.4,Yes,Owner_1030,Mumbai,HealPet Bangalore,Dr. Sneha Rao,2023-08-04,Dental Cleaning,Skin Infection,Yes,2303.58,311.04,2614.62,10,2353.16,Insurance,Yes,Yes,2023-08-13,109,5
VIS-003279,PET-00193,Tiger,Dog,Pomeranian,Male,5.7,No,Owner_8851,Hyderabad,AnimalCare Chennai,Dr. Priya Sharma,2023-08-04,Routine Checkup,Healthy,Yes,380.17,1542.27,1922.44,15,1634.07,Debit Card,Yes,No,,76,4
VIS-003280,PET-02474,Buddy,Guinea Pig,American,Male,0.5,Yes,Owner_8459,Chennai,CityVet Kolkata,Dr. Rahul Mehta,2023-08-04,Grooming,Eye Infection,Yes,784.45,735.86,1520.31,0,1520.31,Debit Card,No,No,,11,3
VIS-003281,PET-02079,Buddy,Bird,Macaw,Male,8.8,No,Owner_2420,Pune,VetPlus Mumbai,Dr. Kabir Joshi,2023-08-05,Dental Cleaning,Skin Infection,Yes,3140.05,908.28,4048.33,0,4048.33,Credit Card,No,Yes,2023-09-04,36,4
VIS-003282,PET-02399,Tiger,Fish,Betta,Female,5.6,Yes,Owner_2387,Delhi,AnimalCare Chennai,Dr. Priya Sharma,2023-08-05,Vaccination,Healthy,No,1294.32,873.43,2167.75,5,2059.36,Cash,No,No,,41,4
VIS-003283,PET-00648,Leo,Cat,British Shorthair,Male,4.4,No,Owner_6880,Delhi,PetMed Hyderabad,Dr. Rahul Mehta,2023-08-05,Surgery,Ear Infection,No,13725.81,216.14,13941.95,10,12547.76,Credit Card,No,No,,90,5
VIS-003284,PET-02682,Kitty,Dog,Golden Retriever,Female,0.6,Yes,Owner_7223,Kolkata,PawCare Clinic Delhi,Dr. Ananya Singh,2023-08-05,Lab Test,Cancer,No,1843.48,1867.47,3710.95,0,3710.95,Cash,No,Yes,2023-08-27,41,3
VIS-003285,PET-00586,Kitty,Dog,Poodle,Female,11.5,No,Owner_4201,Pune,VetPlus Mumbai,Dr. Rahul Mehta,2023-08-06,Routine Checkup,Healthy,No,772.49,142.54,915.03,15,777.78,Cash,No,No,,22,5
VIS-003286,PET-00278,Rocky,Cat,Maine Coon,Male,4.6,Yes,Owner_2023,Kolkata,PetMed Hyderabad,Dr. Sneha Rao,2023-08-06,Surgery,Digestive Issues,No,7464.12,1363.05,8827.17,5,8385.81,Credit Card,No,No,,30,5
VIS-003287,PET-01256,Tiger,Dog,Beagle,Female,0.8,Yes,Owner_5929,Kolkata,CityVet Kolkata,Dr. Priya Sharma,2023-08-06,Routine Checkup,Dental Disease,No,309.35,1077.59,1386.94,0,1386.94,Cash,No,Yes,2023-08-13,103,4
VIS-003288,PET-01634,Kitty,Cat,Bengal,Female,3.5,No,Owner_4427,Chennai,CityVet Kolkata,Dr. Rahul Mehta,2023-08-06,Vaccination,Skin Infection,Yes,926.18,1439.37,2365.55,5,2247.27,Insurance,No,Yes,2023-08-26,80,4
VIS-003289,PET-02313,Luna,Guinea Pig,American,Female,0.6,No,Owner_5278,Delhi,PetMed Hyderabad,Dr. Kabir Joshi,2023-08-06,Routine Checkup,Fracture,No,570.43,143.24,713.67,5,677.99,Cash,No,Yes,2023-08-26,48,5
VIS-003290,PET-00553,Milo,Guinea Pig,American,Female,0.2,Yes,Owner_8996,Hyderabad,PetMed Hyderabad,Dr. Sneha Rao,2023-08-07,Lab Test,Arthritis,No,2454.82,940.17,3394.99,10,3055.49,Credit Card,No,Yes,2023-08-14,90,5
VIS-003291,PET-02997,Rocky,Bird,Budgie,Male,5.0,No,Owner_7019,Jaipur,PetMed Hyderabad,Dr. Rahul Mehta,2023-08-07,Vaccination,Healthy,No,733.41,1825.29,2558.7,5,2430.76,Credit Card,No,No,,62,4
VIS-003292,PET-01171,Daisy,Dog,Beagle,Male,5.3,Yes,Owner_7228,Jaipur,AnimalCare Chennai,Dr. Priya Sharma,2023-08-07,Follow-up,Cancer,Yes,210.1,1302.9,1513.0,10,1361.7,UPI,No,No,,88,4
VIS-003293,PET-02208,Bella,Dog,German Shepherd,Male,2.9,No,Owner_5736,Kolkata,PetMed Hyderabad,Dr. Rahul Mehta,2023-08-07,Lab Test,Healthy,Yes,2334.33,842.15,3176.48,0,3176.48,Credit Card,No,No,,26,1
VIS-003294,PET-00567,Bella,Cat,Persian,Male,0.6,Yes,Owner_2398,Mumbai,PetMed Hyderabad,Dr. Priya Sharma,2023-08-07,Routine Checkup,Respiratory Infection,No,395.61,35.81,431.42,5,409.85,Insurance,No,Yes,2023-08-25,63,5
VIS-003295,PET-01517,Ruby,Dog,Labrador,Male,1.6,Yes,Owner_2236,Mumbai,VetPlus Mumbai,Dr. Ananya Singh,2023-08-08,Routine Checkup,Diabetes,No,725.88,866.49,1592.37,0,1592.37,Credit Card,No,No,,72,5
VIS-003296,PET-00143,Buddy,Cat,Bengal,Female,0.4,Yes,Owner_4031,Mumbai,AnimalCare Chennai,Dr. Sneha Rao,2023-08-08,Emergency,Arthritis,Yes,7660.44,1009.25,8669.69,5,8236.21,UPI,No,No,,117,5
VIS-003297,PET-02342,Bella,Cat,Stray,Female,1.0,No,Owner_5295,Delhi,AnimalCare Chennai,Dr. Sneha Rao,2023-08-08,Routine Checkup,Parasites,Yes,367.91,1066.79,1434.7,0,1434.7,Insurance,No,No,,13,5
VIS-003298,PET-01242,Luna,Dog,German Shepherd,Female,0.3,No,Owner_8660,Delhi,AnimalCare Chennai,Dr. Rahul Mehta,2023-08-08,Surgery,Respiratory Infection,Yes,9251.23,754.42,10005.65,10,9005.08,Insurance,No,No,,70,3
VIS-003299,PET-01044,Tiger,Rabbit,Holland Lop,Male,4.4,Yes,Owner_4968,Delhi,CityVet Kolkata,Dr. Priya Sharma,2023-08-08,Surgery,Diabetes,Yes,12267.44,1316.31,13583.75,10,12225.38,UPI,No,No,,71,5
VIS-003300,PET-02844,Ruby,Cat,Siamese,Male,6.0,No,Owner_9081,Jaipur,HealPet Bangalore,Dr. Rahul Mehta,2023-08-08,Dental Cleaning,Respiratory Infection,No,1671.17,1829.6,3500.77,10,3150.69,Cash,No,Yes,2023-08-24,41,5
VIS-003301,PET-00638,Ruby,Hamster,Roborovski,Male,2.9,No,Owner_1403,Hyderabad,VetPlus Mumbai,Dr. Sneha Rao,2023-08-09,Routine Checkup,Arthritis,Yes,777.87,1927.39,2705.26,0,2705.26,Debit Card,No,No,,19,4
VIS-003302,PET-00011,Bella,Hamster,Dwarf,Female,4.3,Yes,Owner_4722,Kolkata,CityVet Kolkata,Dr. Sneha Rao,2023-08-09,Routine Checkup,Digestive Issues,Yes,328.25,1187.82,1516.07,0,1516.07,UPI,No,Yes,2023-08-23,62,3
VIS-003303,PET-00268,Leo,Cat,Stray,Female,0.7,No,Owner_9434,Kolkata,HealPet Bangalore,Dr. Sneha Rao,2023-08-09,Grooming,Diabetes,No,518.81,486.19,1005.0,0,1005.0,Cash,No,Yes,2023-08-19,69,4
VIS-003304,PET-00793,Bruno,Dog,Bulldog,Male,9.5,No,Owner_3419,Delhi,VetPlus Mumbai,Dr. Kabir Joshi,2023-08-09,Grooming,Obesity,No,875.6,391.97,1267.57,5,1204.19,Credit Card,No,Yes,2023-09-06,79,5
VIS-003305,PET-01813,Ruby,Cat,Maine Coon,Female,3.6,Yes,Owner_5340,Chennai,VetPlus Mumbai,Dr. Kabir Joshi,2023-08-09,Lab Test,Allergy,Yes,2223.64,365.46,2589.1,0,2589.1,Credit Card,No,Yes,2023-08-25,115,5
VIS-003306,PET-02008,Milo,Dog,German Shepherd,Male,0.5,Yes,Owner_5851,Bangalore,HealPet Bangalore,Dr. Kabir Joshi,2023-08-10,Grooming,Allergy,No,881.76,1261.74,2143.5,0,2143.5,Insurance,No,No,,38,5
VIS-003307,PET-00565,Kitty,Dog,Poodle,Female,3.1,Yes,Owner_1375,Hyderabad,AnimalCare Chennai,Dr. Ananya Singh,2023-08-10,Routine Checkup,Healthy,Yes,761.68,1954.23,2715.91,5,2580.11,Cash,No,No,,37,3
VIS-003308,PET-00930,Luna,Cat,Ragdoll,Female,2.5,No,Owner_8365,Jaipur,VetPlus Mumbai,Dr. Priya Sharma,2023-08-10,Follow-up,Fracture,Yes,280.54,1023.39,1303.93,10,1173.54,UPI,No,Yes,2023-09-09,23,4
VIS-003309,PET-02295,Leo,Dog,Bulldog,Male,8.1,Yes,Owner_8099,Kolkata,AnimalCare Chennai,Dr. Rahul Mehta,2023-08-10,Dental Cleaning,Parasites,Yes,1138.09,1457.78,2595.87,0,2595.87,Cash,No,No,,63,4
VIS-003310,PET-00434,Luna,Dog,Labrador,Male,5.5,No,Owner_7960,Kolkata,PetMed Hyderabad,Dr. Priya Sharma,2023-08-11,Vaccination,Skin Infection,Yes,1037.36,726.2,1763.56,0,1763.56,Insurance,No,Yes,2023-09-06,43,4
VIS-003311,PET-02635,Leo,Dog,Labrador,Female,0.4,No,Owner_5910,Jaipur,HealPet Bangalore,Dr. Rahul Mehta,2023-08-11,Vaccination,Parasites,No,851.48,1177.14,2028.62,10,1825.76,Insurance,No,No,,97,5
VIS-003312,PET-02671,Tiger,Guinea Pig,Teddy,Male,4.2,Yes,Owner_1056,Chennai,AnimalCare Chennai,Dr. Arjun Patel,2023-08-11,Follow-up,Allergy,Yes,358.48,1913.98,2272.46,0,2272.46,Credit Card,No,No,,116,4
VIS-003313,PET-02209,Kitty,Dog,Bulldog,Male,0.2,No,Owner_4717,Hyderabad,PetMed Hyderabad,Dr. Sneha Rao,2023-08-11,Vaccination,Parasites,No,895.58,62.89,958.47,10,862.62,Cash,Yes,No,,91,3
VIS-003314,PET-00609,Max,Cat,Siamese,Male,2.7,Yes,Owner_1493,Mumbai,VetPlus Mumbai,Dr. Arjun Patel,2023-08-12,Grooming,Healthy,Yes,1105.83,1670.82,2776.65,10,2498.98,Cash,Yes,No,,65,5
VIS-003315,PET-01998,Bruno,Cat,Maine Coon,Male,7.2,Yes,Owner_3312,Bangalore,VetPlus Mumbai,Dr. Rahul Mehta,2023-08-12,Dental Cleaning,Dental Disease,No,1855.82,92.11,1947.93,0,1947.93,UPI,No,Yes,2023-09-09,64,4
VIS-003316,PET-02528,Bruno,Cat,Persian,Female,0.8,No,Owner_2085,Pune,AnimalCare Chennai,Dr. Priya Sharma,2023-08-12,Emergency,Obesity,Yes,8920.65,1989.14,10909.79,0,10909.79,Insurance,Yes,No,,58,5
VIS-003317,PET-00467,Ruby,Rabbit,Lionhead,Female,4.2,No,Owner_8805,Bangalore,VetPlus Mumbai,Dr. Kabir Joshi,2023-08-12,Lab Test,Respiratory Infection,Yes,1961.97,465.52,2427.49,10,2184.74,Credit Card,Yes,Yes,2023-08-26,21,3
VIS-003318,PET-00137,Bruno,Dog,Golden Retriever,Male,2.1,No,Owner_9132,Pune,AnimalCare Chennai,Dr. Priya Sharma,2023-08-12,Routine Checkup,Healthy,Yes,442.1,97.47,539.57,15,458.63,Insurance,No,No,,40,2
VIS-003319,PET-01013,Ruby,Dog,Husky,Female,0.5,No,Owner_1788,Hyderabad,CityVet Kolkata,Dr. Priya Sharma,2023-08-12,Emergency,Cancer,No,11119.68,1538.1,12657.78,0,12657.78,UPI,Yes,Yes,2023-09-01,56,5
VIS-003320,PET-02188,Milo,Hamster,Roborovski,Male,8.7,No,Owner_6777,Jaipur,CityVet Kolkata,Dr. Sneha Rao,2023-08-12,Routine Checkup,Diabetes,No,427.77,666.49,1094.26,10,984.83,UPI,Yes,Yes,2023-08-23,110,4
VIS-003321,PET-00413,Coco,Dog,Pomeranian,Male,5.1,No,Owner_8389,Delhi,AnimalCare Chennai,Dr. Arjun Patel,2023-08-12,Routine Checkup,Diabetes,Yes,450.29,1439.68,1889.97,5,1795.47,Credit Card,No,No,,108,4
VIS-003322,PET-01527,Ruby,Dog,Husky,Male,1.2,No,Owner_2732,Hyderabad,AnimalCare Chennai,Dr. Rahul Mehta,2023-08-13,Emergency,Digestive Issues,Yes,3926.13,836.28,4762.41,0,4762.41,Cash,No,Yes,2023-08-27,49,4
VIS-003323,PET-01949,Max,Cat,British Shorthair,Male,0.9,Yes,Owner_6975,Mumbai,PawCare Clinic Delhi,Dr. Arjun Patel,2023-08-13,Routine Checkup,Healthy,No,650.44,951.0,1601.44,5,1521.37,UPI,No,No,,82,4
VIS-003324,PET-00447,Rocky,Dog,Pomeranian,Male,1.8,No,Owner_3686,Jaipur,CityVet Kolkata,Dr. Rahul Mehta,2023-08-13,Lab Test,Parasites,No,2263.64,1429.91,3693.55,10,3324.2,Cash,No,No,,39,4
VIS-003325,PET-00661,Rocky,Cat,British Shorthair,Male,5.0,Yes,Owner_7000,Bangalore,VetPlus Mumbai,Dr. Sneha Rao,2023-08-13,Routine Checkup,Skin Infection,No,482.55,1151.16,1633.71,15,1388.65,UPI,No,Yes,2023-08-25,110,5
VIS-003326,PET-00497,Charlie,Dog,Poodle,Male,9.9,No,Owner_1998,Hyderabad,PawCare Clinic Delhi,Dr. Kabir Joshi,2023-08-14,Routine Checkup,Digestive Issues,Yes,358.82,1071.48,1430.3,0,1430.3,UPI,Yes,No,,59,4
VIS-003327,PET-01292,Milo,Dog,Poodle,Male,2.9,Yes,Owner_3969,Kolkata,PetMed Hyderabad,Dr. Arjun Patel,2023-08-14,Routine Checkup,Ear Infection,No,597.73,18.02,615.75,10,554.18,Credit Card,Yes,No,,25,5
VIS-003328,PET-02267,Simba,Dog,Bulldog,Female,0.1,No,Owner_8184,Chennai,HealPet Bangalore,Dr. Ananya Singh,2023-08-14,Follow-up,Healthy,No,334.96,594.77,929.73,0,929.73,Debit Card,No,No,,48,5
VIS-003329,PET-01327,Luna,Cat,Maine Coon,Female,0.1,No,Owner_3948,Delhi,CityVet Kolkata,Dr. Kabir Joshi,2023-08-14,Emergency,Obesity,No,7505.7,1135.69,8641.39,10,7777.25,Insurance,No,No,,43,5
VIS-003330,PET-02199,Kitty,Cat,Stray,Female,1.1,Yes,Owner_9237,Jaipur,VetPlus Mumbai,Dr. Kabir Joshi,2023-08-15,Surgery,Healthy,Yes,10866.65,1863.14,12729.79,10,11456.81,UPI,Yes,No,,13,1
VIS-003331,PET-02225,Leo,Cat,British Shorthair,Male,6.1,No,Owner_9001,Bangalore,HealPet Bangalore,Dr. Sneha Rao,2023-08-15,Emergency,Respiratory Infection,Yes,2013.68,980.98,2994.66,10,2695.19,UPI,No,Yes,2023-09-02,15,3
VIS-003332,PET-00589,Coco,Cat,Bengal,Male,0.7,Yes,Owner_3384,Chennai,AnimalCare Chennai,Dr. Sneha Rao,2023-08-15,Vaccination,Healthy,Yes,545.66,1753.04,2298.7,15,1953.89,Cash,No,No,,64,4
VIS-003333,PET-02215,Tiger,Rabbit,Flemish Giant,Female,3.4,Yes,Owner_5550,Delhi,AnimalCare Chennai,Dr. Kabir Joshi,2023-08-15,Vaccination,Digestive Issues,No,1318.94,381.57,1700.51,10,1530.46,Cash,No,Yes,2023-08-26,69,5
VIS-003334,PET-02809,Ruby,Dog,Golden Retriever,Male,0.1,Yes,Owner_1419,Delhi,PawCare Clinic Delhi,Dr. Kabir Joshi,2023-08-15,Routine Checkup,Healthy,Yes,733.95,1351.17,2085.12,5,1980.86,Cash,No,No,,30,3
VIS-003335,PET-00317,Tiger,Dog,Bulldog,Male,1.6,Yes,Owner_3990,Pune,VetPlus Mumbai,Dr. Priya Sharma,2023-08-15,Emergency,Dental Disease,No,2874.09,1774.79,4648.88,5,4416.44,Insurance,No,No,,44,5
VIS-003336,PET-00876,Kitty,Cat,Ragdoll,Female,4.3,Yes,Owner_2211,Delhi,AnimalCare Chennai,Dr. Ananya Singh,2023-08-16,Follow-up,Skin Infection,Yes,289.22,512.85,802.07,15,681.76,Credit Card,No,No,,44,2
VIS-003337,PET-01039,Rocky,Cat,Persian,Female,4.6,No,Owner_6685,Mumbai,CityVet Kolkata,Dr. Priya Sharma,2023-08-16,Follow-up,Allergy,Yes,370.53,933.08,1303.61,0,1303.61,Credit Card,No,No,,49,3
VIS-003338,PET-00349,Luna,Dog,Poodle,Male,0.1,No,Owner_8503,Mumbai,VetPlus Mumbai,Dr. Sneha Rao,2023-08-16,Vaccination,Ear Infection,Yes,1332.83,1982.61,3315.44,0,3315.44,Insurance,No,No,,111,4
VIS-003339,PET-02089,Rocky,Dog,German Shepherd,Female,0.8,Yes,Owner_9141,Pune,CityVet Kolkata,Dr. Priya Sharma,2023-08-16,Grooming,Healthy,Yes,647.18,512.63,1159.81,5,1101.82,Credit Card,No,No,,27,4
VIS-003340,PET-02271,Ruby,Cat,Siamese,Male,1.0,Yes,Owner_9352,Mumbai,CityVet Kolkata,Dr. Ananya Singh,2023-08-16,Routine Checkup,Respiratory Infection,Yes,778.22,61.45,839.67,5,797.69,Debit Card,No,Yes,2023-09-07,92,4
VIS-003341,PET-01884,Daisy,Cat,Ragdoll,Female,1.2,Yes,Owner_5669,Delhi,PawCare Clinic Delhi,Dr. Kabir Joshi,2023-08-16,Routine Checkup,Parasites,Yes,345.43,473.03,818.46,0,818.46,Insurance,No,No,,42,5
VIS-003342,PET-00571,Simba,Dog,Beagle,Male,1.8,Yes,Owner_8944,Pune,PetMed Hyderabad,Dr. Kabir Joshi,2023-08-17,Vaccination,Parasites,No,1405.34,435.78,1841.12,10,1657.01,Debit Card,No,No,,113,4
VIS-003343,PET-02083,Charlie,Rabbit,Lionhead,Male,6.2,Yes,Owner_8149,Hyderabad,VetPlus Mumbai,Dr. Priya Sharma,2023-08-17,Grooming,Arthritis,Yes,445.54,1674.52,2120.06,5,2014.06,UPI,No,No,,107,4
VIS-003344,PET-01762,Charlie,Cat,Bengal,Male,0.4,Yes,Owner_6482,Mumbai,AnimalCare Chennai,Dr. Kabir Joshi,2023-08-17,Vaccination,Eye Infection,Yes,1101.81,1792.37,2894.18,5,2749.47,Insurance,No,No,,17,5
