TransactionID,CustomerID,TransactionDate,TransactionTime,TransactionType,MerchantCategory,Amount(INR),CardType,IsInternational,CustomerAge,AccountAgeDays,PreviousTransactions,DailyTransactionCount,TransactionHour,DistanceFromHome(km),Bank,DeviceUsed,FailedAttemptsLast24h,IsNewDevice,TimeSinceLastTransaction(min),IsFraud
TXN101282,CUST6376,2021-06-17,11:47:23,Mobile Payment,Fuel,14175.26,Amex,0,61,862,121,7,11,204.8,Axis,POS Machine,0,0,836,0
TXN101283,CUST4090,2023-03-22,12:02:05,POS Terminal,Luxury,12724.84,RuPay,0,55,3291,283,8,12,204.4,HDFC,Web Browser,0,0,337,0
TXN101284,CUST4194,2024-04-19,16:42:58,POS Terminal,Luxury,24547.17,RuPay,1,64,3335,19,15,16,486.0,HDFC,ATM,0,0,1361,1
TXN101285,CUST4125,2023-07-22,20:20:00,Mobile Payment,Entertainment,2066.94,Visa,0,53,2771,422,10,20,293.3,Axis,POS Machine,1,0,315,0
TXN101286,CUST1188,2021-04-22,04:00:56,Bank Transfer,Luxury,13917.11,Discover,0,20,2922,332,19,4,89.2,Axis,POS Machine,0,0,1085,1
TXN101287,CUST8848,2021-04-09,02:20:37,ATM Withdrawal,Clothing,42187.66,RuPay,1,49,3122,400,18,2,359.5,ICICI,POS Machine,0,0,66,1
TXN101288,CUST1814,2022-10-07,06:57:48,Bank Transfer,Luxury,73943.0,Amex,0,24,2116,177,10,6,241.0,Citibank,POS Machine,0,0,621,1
TXN101289,CUST8527,2023-04-16,01:11:16,Bank Transfer,Travel,96564.83,Amex,0,24,1398,64,8,1,185.5,Yes Bank,POS Machine,3,0,1007,1
TXN101290,CUST1392,2022-09-04,16:22:48,Online Purchase,Pharmacy,14640.36,Visa,0,42,3310,292,11,16,188.8,ICICI,Mobile App,0,0,1100,0
TXN101291,CUST2337,2021-06-15,09:52:40,Bank Transfer,Entertainment,40108.27,Amex,1,39,2667,184,3,9,159.2,Yes Bank,Web Browser,0,0,830,0
TXN101292,CUST2754,2021-02-14,02:27:28,Bank Transfer,Clothing,62990.7,RuPay,0,34,806,57,4,2,294.3,Citibank,,3,0,448,1
TXN101293,CUST9569,2021-11-12,20:27:10,POS Terminal,Clothing,35561.38,Visa,0,73,2677,440,4,20,420.0,Axis,POS Machine,0,1,523,0
TXN101294,CUST5013,2021-04-07,04:57:39,Bank Transfer,Groceries,19561.6,RuPay,1,56,2841,381,9,4,269.5,ICICI,Tablet,1,0,596,1
TXN101295,CUST3897,2024-09-21,11:30:45,Contactless Payment,Travel,78588.3,Mastercard,0,33,2799,425,8,11,487.1,HDFC,Mobile App,1,0,231,0
TXN101296,CUST3088,2023-12-11,01:11:50,Contactless Payment,Entertainment,296998.31,RuPay,1,72,3468,490,16,1,338.6,Kotak,Tablet,1,0,395,1
TXN101297,CUST6190,2023-03-13,20:55:50,Online Purchase,Clothing,3473.84,RuPay,0,41,1009,318,13,20,88.6,Barclays,ATM,0,1,909,0
TXN101298,CUST6671,2021-02-18,01:27:12,Online Purchase,Restaurant,1811.71,Discover,1,54,1412,432,7,1,227.2,ICICI,ATM,0,0,251,0
TXN101299,CUST5460,2024-03-24,01:31:16,POS Terminal,Electronics,35097.01,RuPay,0,54,2320,203,18,1,302.9,Barclays,ATM,1,0,60,1
TXN101300,CUST3503,2021-03-08,23:05:29,Mobile Payment,Luxury,49658.06,Amex,1,65,278,131,16,23,186.0,Citibank,Web Browser,0,0,1236,1
TXN101301,CUST5851,2023-11-02,01:15:57,Online Purchase,Luxury,133387.15,Amex,0,44,671,62,19,1,423.2,SBI,POS Machine,0,0,920,1
TXN101302,CUST5286,2024-11-14,21:52:00,Online Purchase,Jewellery,3584.34,Visa,0,62,2348,201,10,21,402.8,HDFC,Web Browser,0,0,889,0
TXN101303,CUST3577,2022-01-18,18:54:14,POS Terminal,Luxury,1436.26,Visa,0,50,2639,188,10,18,257.3,PNB,Web Browser,2,0,278,0
TXN101304,CUST7549,2023-12-04,08:47:53,POS Terminal,Clothing,916.77,Mastercard,0,65,821,275,5,8,312.6,HDFC,Web Browser,,0,1111,0
TXN101305,CUST1117,2024-08-01,22:55:58,Online Purchase,Fuel,7019.88,Amex,0,39,3492,347,3,22,422.4,SBI,Web Browser,0,1,581,0
TXN101306,CUST6724,2023-12-06,00:57:29,ATM Withdrawal,Groceries,23623.23,RuPay,0,75,1399,169,17,0,418.3,HSBC,Mobile App,0,0,176,1
TXN101307,CUST3311,2024-03-16,14:30:08,POS Terminal,Restaurant,88120.8,Discover,0,39,422,235,2,14,445.6,ICICI,ATM,2,1,1324,1
TXN101308,CUST8818,2021-10-28,23:12:37,Bank Transfer,Entertainment,3388.53,Visa,1,26,2096,219,12,23,159.1,Citibank,Mobile App,0,0,1208,0
TXN101309,CUST2371,2024-09-17,11:23:14,Mobile Payment,Luxury,22127.35,Amex,0,52,1848,479,15,11,245.3,PNB,POS Machine,1,0,1344,0
TXN101310,CUST4293,2021-03-08,10:59:46,Mobile Payment,Entertainment,1616.65,RuPay,1,53,1454,231,16,10,381.9,Barclays,Tablet,0,0,174,0
TXN101311,CUST8907,2021-07-27,03:38:00,Contactless Payment,Travel,4049.17,RuPay,0,38,206,443,4,3,419.9,HDFC,Mobile App,0,1,948,0
TXN101312,CUST9233,2024-03-22,23:45:44,POS Terminal,Electronics,9027.39,Discover,0,54,3640,39,17,23,114.7,Kotak,Mobile App,0,1,1083,1
TXN101313,CUST5651,2023-01-18,16:33:34,Online Purchase,Pharmacy,103720.19,RuPay,0,24,1392,270,19,16,196.5,Citibank,ATM,1,0,169,0
TXN101314,CUST6974,2022-07-09,11:08:13,Contactless Payment,Electronics,5059.43,Amex,0,70,926,14,4,11,305.5,Axis,Tablet,1,0,209,0
TXN101315,CUST1739,2021-12-19,12:51:40,Online Purchase,Jewellery,22734.43,RuPay,0,53,640,398,17,12,261.8,PNB,Tablet,0,1,1367,1
TXN101316,CUST6091,2023-12-13,18:38:52,ATM Withdrawal,Pharmacy,8921.07,RuPay,0,41,503,125,11,18,69.2,Kotak,Tablet,0,1,402,0
TXN101317,CUST4843,2021-10-26,03:29:32,Mobile Payment,Luxury,69766.08,Visa,0,39,1473,135,17,3,457.5,Kotak,ATM,0,1,81,1
TXN101318,CUST4268,2023-09-25,09:10:32,POS Terminal,Fuel,16405.32,Discover,0,30,1412,443,17,9,189.9,Yes Bank,Mobile App,0,1,1381,0
TXN101319,CUST2316,2021-09-05,05:27:02,Bank Transfer,Luxury,14088.48,RuPay,0,33,2987,381,19,5,84.7,PNB,Tablet,0,0,262,0
TXN101320,CUST5308,2024-08-03,21:01:24,Contactless Payment,Entertainment,28909.05,Amex,0,40,1884,24,11,21,199.6,ICICI,Tablet,,0,1130,0
TXN101321,CUST9322,2024-02-04,23:27:18,ATM Withdrawal,Jewellery,33771.39,Visa,1,31,88,121,18,23,254.3,SBI,Mobile App,0,1,916,1
TXN101322,CUST8826,2021-01-04,16:29:02,Online Purchase,Entertainment,16627.81,Amex,0,20,2785,167,19,16,433.2,Barclays,POS Machine,0,0,117,0
TXN101323,CUST3590,2023-10-21,18:05:38,ATM Withdrawal,Travel,1535.35,Discover,0,60,586,268,3,18,157.5,PNB,ATM,2,1,532,0
TXN101324,CUST6063,2023-12-26,14:53:04,Online Purchase,Travel,2764.05,Mastercard,1,52,592,446,2,14,451.8,Citibank,POS Machine,0,0,1,0
TXN101325,CUST5593,2023-02-14,09:28:51,ATM Withdrawal,Electronics,304.6,Mastercard,1,67,1169,315,5,9,311.0,HSBC,Web Browser,0,0,1332,0
TXN101326,CUST5993,2023-09-16,11:25:14,Online Purchase,Luxury,18113.3,Mastercard,0,57,426,232,18,11,93.7,Barclays,POS Machine,0,0,274,0
TXN101327,CUST3465,2021-10-17,18:42:52,Contactless Payment,Pharmacy,3325.09,RuPay,1,27,704,69,18,18,22.0,PNB,POS Machine,0,0,795,0
TXN101328,CUST1679,2023-08-26,02:43:06,POS Terminal,Restaurant,52161.79,RuPay,1,33,2499,44,2,2,403.0,HDFC,Web Browser,1,0,681,1
TXN101329,CUST6027,2023-11-27,12:37:49,Online Purchase,Groceries,1532.74,Discover,0,64,1755,142,5,12,30.4,SBI,POS Machine,0,0,929,0
TXN101330,CUST1340,2021-05-01,23:08:04,Online Purchase,Entertainment,11580.69,Mastercard,1,58,3483,172,4,23,461.7,ICICI,POS Machine,0,0,1050,0
TXN101331,CUST8195,2024-11-22,00:58:14,Mobile Payment,Restaurant,7632.2,RuPay,0,39,645,429,13,0,49.2,ICICI,POS Machine,2,0,368,0
TXN101332,CUST1270,2021-01-22,04:10:38,Online Purchase,Clothing,7972.89,Visa,0,31,1680,169,4,4,242.2,SBI,Tablet,0,0,335,0
TXN101333,CUST8437,2022-06-04,09:03:36,POS Terminal,Pharmacy,23275.0,Mastercard,1,68,1690,152,7,9,229.5,ICICI,Tablet,0,0,1349,0
TXN101334,CUST5482,2022-04-16,18:19:40,Mobile Payment,Clothing,7318.11,Amex,0,19,2541,345,1,18,464.7,Barclays,Tablet,1,0,784,0
TXN101335,CUST8601,2024-01-26,02:21:23,Bank Transfer,Pharmacy,46975.22,Discover,0,50,82,100,11,2,19.4,Kotak,ATM,5,0,490,1
TXN101336,CUST2353,2021-06-24,19:16:10,Mobile Payment,Jewellery,19792.06,Mastercard,0,39,3212,346,13,19,427.7,Yes Bank,Mobile App,1,1,875,0
TXN101337,CUST2839,2021-11-14,08:56:13,POS Terminal,Restaurant,13282.32,RuPay,0,22,1090,432,14,8,186.6,Kotak,ATM,0,0,546,0
TXN101338,CUST7430,2022-06-21,14:29:05,Mobile Payment,Groceries,454.17,Discover,0,74,3503,312,9,14,144.3,Kotak,Tablet,2,0,293,0
TXN101339,CUST6823,2022-04-25,15:32:48,Mobile Payment,Groceries,118750.07,Discover,0,43,2078,259,1,15,155.7,SBI,ATM,0,0,162,0
TXN101340,CUST8185,2022-08-20,18:16:42,ATM Withdrawal,Electronics,4025.6,Mastercard,0,68,1442,413,8,18,161.4,PNB,ATM,2,1,553,0
TXN101341,CUST3296,2021-04-12,12:57:51,Mobile Payment,Jewellery,28457.6,Amex,1,57,1243,291,3,12,124.2,Axis,Tablet,1,1,228,1
TXN101342,CUST8274,2021-03-23,02:31:16,Contactless Payment,Luxury,7879.1,RuPay,0,24,2650,449,13,2,50.9,Yes Bank,ATM,0,0,248,0
TXN101343,CUST5180,2022-03-13,22:44:36,Bank Transfer,Entertainment,27731.1,Mastercard,1,24,595,79,14,22,16.5,Citibank,POS Machine,3,0,1289,1
TXN101344,CUST4300,2024-03-02,04:15:25,ATM Withdrawal,Travel,7865.8,Discover,0,54,2138,422,15,4,409.9,Barclays,Mobile App,1,1,308,1
TXN101345,CUST5709,2023-03-22,18:02:43,POS Terminal,Groceries,8241.28,Mastercard,0,35,1610,180,19,18,75.2,Barclays,ATM,0,0,934,0
TXN101346,CUST1555,2024-02-15,08:43:19,Bank Transfer,Fuel,10517.14,RuPay,0,30,2824,358,2,8,467.0,Yes Bank,Tablet,0,0,8,0
TXN101347,CUST3504,2022-07-03,04:01:26,POS Terminal,Travel,332791.14,Discover,1,57,2661,132,12,4,327.0,HSBC,Mobile App,2,0,111,1
TXN101348,CUST8042,2023-07-04,06:18:05,ATM Withdrawal,Luxury,13129.22,RuPay,1,22,1107,17,12,6,189.4,SBI,Tablet,0,1,56,1
TXN101349,CUST6386,2021-11-13,08:30:20,Mobile Payment,Fuel,20031.99,Mastercard,1,53,1933,105,19,8,126.6,Kotak,Tablet,0,0,1155,0
TXN101350,CUST5202,2022-06-03,19:50:58,Contactless Payment,Pharmacy,5023.43,RuPay,0,54,997,353,18,19,45.2,PNB,Tablet,0,0,865,0
TXN101351,CUST6937,2023-04-21,04:38:34,Bank Transfer,Entertainment,1587.01,Mastercard,0,72,2016,63,1,4,13.3,Barclays,POS Machine,0,1,1040,0
TXN101352,CUST3857,2021-05-06,01:51:07,Contactless Payment,Fuel,1221.82,Amex,1,50,1163,331,5,1,137.3,PNB,Web Browser,0,0,1325,0
TXN101353,CUST2465,2024-11-13,00:55:20,Online Purchase,Groceries,1996.32,Visa,1,30,1649,127,10,0,264.1,Axis,Tablet,0,0,862,0
TXN101354,CUST8528,2023-12-20,19:45:56,ATM Withdrawal,Fuel,9587.05,RuPay,1,20,1379,316,11,19,135.5,PNB,Tablet,0,0,931,0
TXN101355,CUST9541,2023-01-20,04:49:05,Bank Transfer,Travel,52853.8,Visa,1,36,3458,257,5,4,280.5,SBI,Mobile App,0,0,232,1
TXN101356,CUST7859,2021-06-27,00:09:48,Contactless Payment,Pharmacy,9653.58,Discover,0,72,733,465,11,0,218.1,Kotak,Mobile App,0,0,29,0
TXN101357,CUST3702,2022-02-02,22:46:44,Bank Transfer,Luxury,22178.99,Mastercard,0,34,1822,18,13,22,419.9,,Web Browser,0,1,,1
TXN101358,CUST2001,2023-04-24,01:48:34,POS Terminal,Luxury,67957.17,Amex,1,38,2170,317,5,1,402.6,Yes Bank,Tablet,0,0,386,1
TXN101359,CUST5219,2021-04-14,01:45:40,ATM Withdrawal,Electronics,130757.05,Visa,0,66,2881,294,12,1,70.0,Yes Bank,Web Browser,3,0,891,1
TXN101360,CUST1327,2022-09-11,22:08:21,ATM Withdrawal,Luxury,11886.87,Visa,1,59,401,160,1,22,282.8,Citibank,POS Machine,0,0,599,0
TXN101361,CUST4300,2023-02-24,15:18:25,Online Purchase,Groceries,2742.61,Mastercard,0,30,3342,112,6,15,127.5,Kotak,Mobile App,0,0,1212,0
TXN101362,CUST9893,2024-04-06,05:54:48,ATM Withdrawal,Fuel,40282.79,Discover,1,30,629,165,18,5,388.6,Axis,Web Browser,3,0,82,1
TXN101363,CUST1658,2024-02-12,17:19:30,POS Terminal,Fuel,7570.25,Visa,0,70,2314,275,18,17,408.9,Yes Bank,ATM,2,0,577,0
TXN101364,CUST2231,2021-09-27,14:43:44,Bank Transfer,Restaurant,2268.02,Discover,0,53,2376,128,9,14,422.2,PNB,Web Browser,2,0,980,0
TXN101365,CUST5128,2022-11-15,23:22:47,Contactless Payment,Fuel,430.75,Visa,0,44,2652,428,3,23,438.4,Yes Bank,Web Browser,1,0,858,0
TXN101366,CUST9612,2024-11-06,11:48:27,ATM Withdrawal,Restaurant,5321.8,RuPay,0,24,393,263,11,11,370.0,Citibank,ATM,1,0,1235,0
TXN101367,CUST2362,2021-08-03,21:07:25,Bank Transfer,Clothing,5644.29,Amex,0,25,1419,339,3,21,371.6,Citibank,ATM,5,0,232,0
TXN101368,CUST5545,2022-10-25,06:02:45,Mobile Payment,Electronics,2427.03,RuPay,1,28,2226,61,1,6,254.4,PNB,Web Browser,0,1,,0
TXN101369,CUST6388,2021-10-12,03:04:55,POS Terminal,Fuel,15075.87,Visa,0,36,3393,81,16,3,498.5,Axis,Mobile App,0,0,1398,0
TXN101370,CUST8229,2022-09-05,06:14:53,Mobile Payment,Travel,24563.66,Visa,1,35,747,361,4,6,304.0,Axis,ATM,2,0,960,1
TXN101371,CUST4853,2022-05-05,20:09:29,ATM Withdrawal,Electronics,46029.61,Amex,0,,161,473,19,20,187.6,HSBC,ATM,0,0,1176,1
TXN101372,CUST9233,2023-01-15,10:26:10,Online Purchase,Pharmacy,1347.15,Visa,0,62,534,150,2,10,252.1,Citibank,Mobile App,1,0,184,0
TXN101373,CUST8306,2024-01-24,21:12:47,POS Terminal,Electronics,7200.37,RuPay,0,66,251,333,19,21,457.1,Citibank,ATM,1,1,595,0
TXN101374,CUST8402,2022-06-10,21:06:03,ATM Withdrawal,Clothing,8769.58,Amex,0,30,2403,201,12,21,273.0,HDFC,Web Browser,0,0,1432,0
TXN101375,CUST7224,2021-09-08,16:59:15,Contactless Payment,Electronics,18523.04,Discover,1,36,2839,277,19,16,286.8,Barclays,POS Machine,0,0,561,1
TXN101376,CUST2872,2023-12-02,09:10:13,ATM Withdrawal,Restaurant,35234.09,RuPay,1,43,214,34,3,9,213.9,HSBC,Mobile App,,0,117,0
TXN101377,CUST8976,2021-01-02,13:28:27,ATM Withdrawal,Electronics,5590.53,Discover,0,66,2779,110,15,13,151.5,Barclays,Web Browser,0,0,160,0
TXN101378,CUST2711,2024-01-24,06:22:42,POS Terminal,Groceries,45381.44,Discover,0,50,247,12,12,6,433.1,ICICI,Web Browser,1,0,557,1
TXN101379,CUST5218,2023-09-15,15:48:40,Bank Transfer,Groceries,2253.95,Visa,0,47,1271,355,10,15,168.5,Barclays,Web Browser,4,0,239,0
TXN101380,CUST3975,2023-11-07,01:47:57,Online Purchase,Luxury,14200.02,Discover,0,68,3055,301,18,1,153.6,Axis,ATM,0,1,957,1
TXN101381,CUST6706,2023-06-15,20:01:15,Contactless Payment,Restaurant,26109.25,RuPay,0,21,1705,411,9,20,393.3,HSBC,Tablet,3,0,529,1
TXN101382,CUST8992,2023-10-06,20:19:32,POS Terminal,Jewellery,39384.4,RuPay,0,68,2325,272,17,20,254.2,Yes Bank,ATM,1,0,943,0
TXN101383,CUST2079,2022-08-19,16:15:21,Mobile Payment,Jewellery,65888.22,RuPay,0,48,2339,114,11,16,409.0,HSBC,Web Browser,0,1,406,1
TXN101384,CUST9561,2024-06-24,21:42:50,Mobile Payment,Electronics,1307.05,Amex,1,35,3556,382,4,21,336.3,Barclays,POS Machine,0,0,277,0
TXN101385,CUST2686,2024-05-15,09:26:01,Bank Transfer,Electronics,3304.68,RuPay,0,68,1115,203,7,9,266.2,PNB,Mobile App,1,0,1436,0
TXN101386,CUST1432,2021-09-19,10:41:39,POS Terminal,Jewellery,50868.0,RuPay,1,71,1269,8,7,10,21.0,Barclays,Web Browser,2,0,1318,0
TXN101387,CUST6805,2023-07-01,19:12:56,Mobile Payment,Entertainment,5124.99,Visa,0,57,2706,269,7,19,293.6,Citibank,ATM,0,0,,0
TXN101388,CUST1091,2021-04-16,18:28:14,Mobile Payment,Electronics,8933.51,RuPay,0,52,688,366,2,18,375.3,PNB,POS Machine,1,0,176,0
TXN101389,CUST8535,2021-02-09,11:09:54,Contactless Payment,Clothing,94455.27,Mastercard,0,62,2798,353,19,11,285.4,HDFC,Tablet,2,0,51,1
TXN101390,CUST8189,2024-07-13,11:31:04,ATM Withdrawal,Groceries,10363.39,Visa,0,51,2423,401,5,11,5.2,HSBC,Mobile App,0,0,541,0
TXN101391,CUST7921,2022-05-17,03:46:01,Contactless Payment,Luxury,195342.17,Visa,1,28,2951,307,1,3,,Barclays,Web Browser,0,0,909,1
TXN101392,CUST8180,2021-08-21,14:26:06,Bank Transfer,Restaurant,60706.93,Discover,0,61,1378,404,18,14,328.8,SBI,ATM,2,0,71,1
TXN101393,CUST5245,2023-06-12,08:56:03,Bank Transfer,Pharmacy,150482.26,Mastercard,0,70,930,176,18,8,217.6,HSBC,POS Machine,0,1,1165,1
TXN101394,CUST9151,2021-09-20,22:29:17,Bank Transfer,Electronics,16374.38,Discover,0,33,2680,372,10,22,447.0,PNB,ATM,0,1,33,1
TXN101395,CUST7695,2021-03-08,06:11:44,Contactless Payment,Electronics,15840.69,Amex,1,46,134,102,7,6,295.2,Axis,Web Browser,0,0,710,0
TXN101396,CUST2784,2024-02-20,18:39:18,ATM Withdrawal,Jewellery,51769.33,Discover,0,27,1635,311,19,18,241.8,PNB,Web Browser,0,0,916,1
TXN101397,CUST4544,2024-09-02,06:32:19,POS Terminal,Entertainment,15124.96,Discover,0,26,923,17,15,6,265.3,Kotak,Web Browser,0,0,642,0
TXN101398,CUST7357,2021-04-22,09:40:51,Mobile Payment,Restaurant,5122.35,Discover,0,35,2374,128,3,9,22.3,SBI,Mobile App,,0,919,0
TXN101399,CUST4305,2022-07-24,18:05:41,ATM Withdrawal,Electronics,15216.38,Visa,0,26,2303,244,9,18,456.0,Kotak,Mobile App,2,0,1317,0
TXN101400,CUST5847,2023-03-10,12:44:31,POS Terminal,Groceries,3324.57,Visa,0,43,235,392,16,12,300.8,Barclays,ATM,,0,851,0
TXN101401,CUST1299,2021-10-21,02:27:52,Bank Transfer,Travel,14373.01,RuPay,0,34,3077,258,14,2,454.5,Citibank,Mobile App,0,0,535,1
TXN101402,CUST8640,2022-11-18,03:24:19,POS Terminal,Electronics,118859.65,RuPay,0,18,2258,296,17,3,9.4,HSBC,POS Machine,0,1,1309,1
TXN101403,CUST3360,2023-03-13,16:18:21,Mobile Payment,Pharmacy,6316.8,Visa,1,41,954,449,15,16,12.1,,ATM,0,0,1029,0
TXN101404,CUST7084,2024-02-11,04:15:51,Bank Transfer,Restaurant,414.01,RuPay,1,47,221,285,9,4,157.5,Barclays,POS Machine,0,0,625,0
TXN101405,CUST5109,2023-11-16,05:41:56,Contactless Payment,Fuel,5110.86,RuPay,0,67,261,39,14,5,236.0,HDFC,Tablet,1,0,886,0
TXN101406,CUST5252,2022-08-27,13:30:26,ATM Withdrawal,Travel,85911.42,Amex,1,46,3304,378,18,13,216.8,Kotak,Web Browser,0,0,,1
TXN101407,CUST8377,2024-03-13,13:36:35,Online Purchase,Pharmacy,5256.35,Amex,0,51,2894,28,3,13,56.0,SBI,Tablet,1,0,157,0
TXN101408,CUST9810,2022-04-04,11:45:53,Online Purchase,Jewellery,8310.33,Discover,0,58,1199,57,7,11,195.9,Yes Bank,Tablet,0,0,1283,0
TXN101409,CUST9773,2024-02-21,08:07:53,ATM Withdrawal,Clothing,83354.38,Amex,1,56,1256,27,16,8,288.9,Yes Bank,Mobile App,0,1,333,1
TXN101410,CUST1270,2021-07-21,00:36:46,Online Purchase,Entertainment,8928.9,Visa,0,67,2450,264,2,0,31.9,Yes Bank,Mobile App,0,0,159,0
TXN101411,CUST2604,2022-04-22,22:58:18,Mobile Payment,Entertainment,156550.23,Discover,0,49,2601,478,15,22,218.8,Citibank,,0,0,850,0
TXN101412,CUST5825,2021-08-01,02:15:39,POS Terminal,Electronics,21219.9,Discover,0,19,1691,476,9,2,469.1,Citibank,POS Machine,0,0,724,1
TXN101413,CUST7226,2023-09-26,03:43:48,Contactless Payment,Jewellery,17315.97,RuPay,0,28,3275,224,3,3,63.2,ICICI,ATM,5,1,233,0
TXN101414,CUST4102,2023-01-04,07:10:25,Online Purchase,Travel,46927.85,Visa,0,61,2770,469,16,7,359.7,Kotak,ATM,0,1,1088,1
TXN101415,CUST1956,2021-03-10,11:26:19,POS Terminal,Jewellery,42719.88,Amex,1,26,2492,284,7,11,290.6,SBI,Web Browser,4,1,122,1
TXN101416,CUST2941,2024-06-15,14:59:35,Mobile Payment,Travel,3221.47,Mastercard,0,34,2739,1,5,14,85.0,HDFC,Web Browser,0,0,772,0
TXN101417,CUST1749,2022-02-13,04:57:45,Bank Transfer,Luxury,1899.56,Amex,1,75,2715,73,4,4,282.0,HSBC,Mobile App,0,0,1278,0
TXN101418,CUST5664,2024-07-04,11:46:25,POS Terminal,Groceries,1086.14,Discover,1,72,2038,190,7,11,360.4,Yes Bank,POS Machine,0,0,827,0
TXN101419,CUST8543,2024-08-26,22:45:39,Bank Transfer,Electronics,4188.57,Visa,1,33,192,434,19,22,48.7,Citibank,Tablet,0,1,1094,0
TXN101420,CUST7343,2022-04-16,03:44:59,Online Purchase,Fuel,4650.81,Amex,0,64,1575,33,20,3,75.9,Citibank,Mobile App,0,1,580,0
TXN101421,CUST3408,2024-10-11,07:28:35,POS Terminal,Fuel,22080.33,Visa,1,21,2997,245,18,7,425.7,ICICI,POS Machine,3,0,951,1
TXN101422,CUST9401,2022-01-17,20:09:13,Bank Transfer,Restaurant,13572.71,Discover,1,28,3343,410,14,20,27.6,,ATM,0,0,995,0
TXN101423,CUST9630,2023-04-25,16:32:28,Contactless Payment,Restaurant,30740.02,Amex,1,59,1898,292,16,16,437.1,HDFC,Web Browser,0,1,643,1
TXN101424,CUST3893,2021-04-05,06:04:36,Bank Transfer,Clothing,22525.14,Mastercard,0,32,920,390,5,6,251.3,PNB,Mobile App,0,0,1368,0
TXN101425,CUST8210,2022-05-14,01:43:38,ATM Withdrawal,Groceries,21939.73,Discover,0,75,740,496,9,1,186.9,ICICI,Web Browser,0,0,388,0
TXN101426,CUST3589,2023-12-19,18:47:18,ATM Withdrawal,Luxury,10893.15,RuPay,0,55,3629,267,4,18,20.4,Citibank,Web Browser,1,0,818,0
TXN101427,CUST3917,2021-08-02,16:44:12,Contactless Payment,Luxury,1145.39,Mastercard,1,55,3269,196,1,16,24.5,HDFC,ATM,0,0,250,0
TXN101428,CUST5019,2022-06-27,21:13:15,Bank Transfer,Fuel,8562.36,RuPay,1,28,3286,60,6,21,287.7,Barclays,POS Machine,,0,73,0
TXN101429,CUST8169,2021-11-22,17:26:35,ATM Withdrawal,Restaurant,2085.41,Discover,0,44,2188,217,2,17,65.3,Axis,Mobile App,1,0,476,0
TXN101430,CUST5348,2023-07-07,20:50:01,Online Purchase,Clothing,1359.87,Mastercard,1,69,2221,277,14,20,433.8,HDFC,Mobile App,0,0,1087,0
TXN101431,CUST9285,2024-06-22,22:55:45,Online Purchase,Entertainment,7208.29,Discover,0,75,2498,488,9,22,455.1,PNB,Mobile App,0,0,440,0
TXN101432,CUST3488,2023-06-03,05:07:01,POS Terminal,Entertainment,25692.07,Amex,0,27,2339,479,13,5,218.1,Barclays,POS Machine,3,0,851,1
TXN101433,CUST9349,2021-11-25,20:44:08,Mobile Payment,Restaurant,1701.04,Discover,0,25,701,123,16,20,444.9,Kotak,Mobile App,0,0,201,0
TXN101434,CUST1540,2022-07-07,09:35:34,ATM Withdrawal,Luxury,4527.99,Amex,0,35,2254,397,8,9,267.2,Citibank,Tablet,0,0,963,0
TXN101435,CUST1014,2022-10-08,16:41:43,ATM Withdrawal,Luxury,7850.03,Discover,0,53,3110,321,16,16,36.6,Citibank,Tablet,0,1,1068,0
TXN101436,CUST3306,2024-09-02,02:14:24,Mobile Payment,Fuel,18690.36,RuPay,0,43,1335,128,11,2,101.4,PNB,Web Browser,5,0,1017,0
TXN101437,CUST4865,2022-11-10,20:15:14,Contactless Payment,Luxury,8350.11,Amex,0,71,581,271,1,20,221.2,ICICI,Tablet,0,0,619,0
TXN101438,CUST4263,2023-02-03,15:56:16,Contactless Payment,Groceries,2410.72,RuPay,0,60,1328,196,16,15,181.7,ICICI,Mobile App,1,1,851,0
TXN101439,CUST7927,2024-04-13,15:45:38,Contactless Payment,Electronics,2345.24,Discover,0,21,1272,75,4,15,461.9,Axis,ATM,0,1,683,0
TXN101440,CUST7258,2023-12-05,07:41:44,Contactless Payment,Restaurant,78767.08,RuPay,1,32,2886,192,8,7,57.6,HDFC,ATM,4,0,739,0
TXN101441,CUST1935,2024-10-22,02:03:38,Online Purchase,Jewellery,17629.98,RuPay,0,39,704,195,7,2,444.3,Barclays,Mobile App,0,1,207,1
TXN101442,CUST4552,2024-02-26,00:37:24,Contactless Payment,Luxury,34898.18,Visa,0,65,2328,163,13,0,400.1,PNB,Mobile App,1,0,690,1
TXN101443,CUST3768,2024-01-21,01:16:22,ATM Withdrawal,Luxury,18797.89,RuPay,1,52,240,403,17,1,214.4,Axis,POS Machine,0,1,771,1
TXN101444,CUST6425,2022-10-10,08:10:35,Contactless Payment,Fuel,28168.45,Amex,1,73,1512,457,11,8,452.1,SBI,Mobile App,0,0,392,1
TXN101445,CUST5172,2022-03-09,11:14:22,Mobile Payment,Jewellery,20283.31,RuPay,0,44,2570,441,15,11,448.9,Kotak,ATM,1,0,,1
TXN101446,CUST7193,2024-07-11,02:51:13,Online Purchase,Jewellery,19778.2,Discover,0,,3336,229,3,2,306.0,ICICI,Mobile App,0,0,195,0
TXN101447,CUST7045,2022-01-28,16:21:31,Mobile Payment,Luxury,11791.19,RuPay,0,32,2621,8,2,16,128.5,ICICI,ATM,1,0,,0
